user_id,drink_id,weather,temperature,time_period,hour,dayofweek,occasion,context_hash,interaction_type,value
U333,D096,sunny,21.6,afternoon,17,3,recovery,sunny_22_afternoon_recovery,view,0.0
U173,D119,rainy,13.9,evening,20,3,recovery,rainy_14_evening_recovery,purchase,1.0
U120,D017,cloudy,18.2,afternoon,17,1,business,cloudy_18_afternoon_business,view,0.0
U364,D090,cloudy,18.2,afternoon,17,1,business,cloudy_18_afternoon_business,view,0.0
U261,D025,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,view,0.0
U278,D093,snowy,-2.5,morning,7,2,casual,snowy_-2_morning_casual,rate,1.8
U167,D063,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,purchase,1.0
U191,D074,stormy,16.3,morning,11,5,pairing,stormy_16_morning_pairing,view,0.0
U079,D073,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,view,0.0
U459,D060,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U056,D009,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
U192,D107,cloudy,16.7,morning,8,4,business,cloudy_17_morning_business,view,0.0
U258,D085,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,view,0.0
U216,D014,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U064,D070,stormy,15.1,morning,10,6,social,stormy_15_morning_social,rate,3.0
U484,D074,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,view,0.0
U329,D021,rainy,13.9,evening,20,3,recovery,rainy_14_evening_recovery,view,0.0
U062,D004,cloudy,17.3,afternoon,15,3,recovery,cloudy_17_afternoon_recovery,view,0.0
U336,D072,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,rate,3.7
U321,D083,sunny,29.6,afternoon,16,0,recovery,sunny_30_afternoon_recovery,view,0.0
U156,D044,snowy,-3.2,morning,9,1,business,snowy_-3_morning_business,view,0.0
U255,D072,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U392,D064,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,view,0.0
U032,D075,sunny,33.7,afternoon,14,3,celebration,sunny_34_afternoon_celebration,view,0.0
U409,D060,cloudy,14.1,evening,23,6,business,cloudy_14_evening_business,view,0.0
U359,D061,cloudy,18.7,morning,8,3,business,cloudy_19_morning_business,view,0.0
U317,D067,rainy,12.0,evening,18,0,social,rainy_12_evening_social,view,0.0
U181,D004,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U235,D120,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U165,D104,sunny,21.0,morning,10,2,recovery,sunny_21_morning_recovery,view,0.0
U157,D049,stormy,18.3,morning,8,5,casual,stormy_18_morning_casual,rate,1.6
U133,D056,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U497,D097,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U246,D009,cloudy,12.4,evening,18,6,pairing,cloudy_12_evening_pairing,view,0.0
U201,D110,snowy,-4.5,afternoon,13,4,social,snowy_-5_afternoon_social,view,0.0
U013,D078,cloudy,16.7,morning,8,4,business,cloudy_17_morning_business,view,0.0
U447,D119,sunny,22.3,morning,11,4,pairing,sunny_22_morning_pairing,view,0.0
U330,D099,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,rate,4.5
U402,D010,sunny,21.0,morning,10,2,recovery,sunny_21_morning_recovery,view,0.0
U079,D015,stormy,18.3,morning,8,5,casual,stormy_18_morning_casual,view,0.0
U368,D106,sunny,22.3,morning,11,4,pairing,sunny_22_morning_pairing,view,0.0
U382,D101,sunny,33.7,afternoon,14,3,celebration,sunny_34_afternoon_celebration,view,0.0
U304,D082,rainy,12.0,evening,18,0,social,rainy_12_evening_social,view,0.0
U211,D074,sunny,21.0,morning,10,2,recovery,sunny_21_morning_recovery,view,0.0
U439,D024,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U431,D002,cloudy,17.3,afternoon,15,3,recovery,cloudy_17_afternoon_recovery,view,0.0
U271,D073,snowy,-3.2,morning,9,1,business,snowy_-3_morning_business,view,0.0
U164,D092,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U398,D054,snowy,-2.5,morning,7,2,casual,snowy_-2_morning_casual,view,0.0
U049,D062,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U492,D044,sunny,26.1,evening,22,1,recovery,sunny_26_evening_recovery,view,0.0
U279,D073,snowy,4.5,afternoon,16,4,social,snowy_5_afternoon_social,view,0.0
U311,D110,rainy,12.0,evening,18,0,social,rainy_12_evening_social,view,0.0
U482,D038,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U013,D017,rainy,10.1,morning,9,5,business,rainy_10_morning_business,view,0.0
U299,D048,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,view,0.0
U066,D119,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,view,0.0
U461,D074,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,view,0.0
U218,D056,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,view,0.0
U463,D054,rainy,7.0,afternoon,16,2,social,rainy_7_afternoon_social,view,0.0
U467,D097,snowy,-4.2,evening,22,6,business,snowy_-4_evening_business,view,0.0
U257,D103,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,view,0.0
U070,D052,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,rate,4.1
U158,D085,rainy,7.0,afternoon,16,2,social,rainy_7_afternoon_social,view,0.0
U284,D004,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
U373,D006,cloudy,18.2,afternoon,17,1,business,cloudy_18_afternoon_business,view,0.0
U493,D094,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U486,D050,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U350,D042,rainy,14.4,morning,11,1,recovery,rainy_14_morning_recovery,view,0.0
U239,D012,snowy,-4.5,afternoon,13,4,social,snowy_-5_afternoon_social,view,0.0
U249,D026,rainy,13.9,evening,20,3,recovery,rainy_14_evening_recovery,view,0.0
U406,D104,sunny,21.0,morning,10,2,recovery,sunny_21_morning_recovery,rate,3.5
U316,D099,snowy,0.3,morning,7,0,business,snowy_0_morning_business,view,0.0
U399,D109,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,view,0.0
U376,D088,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,view,0.0
U496,D057,snowy,0.6,afternoon,14,0,pairing,snowy_1_afternoon_pairing,view,0.0
U424,D011,stormy,15.1,morning,10,6,social,stormy_15_morning_social,view,0.0
U171,D082,stormy,15.1,morning,10,6,social,stormy_15_morning_social,view,0.0
U175,D120,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,view,0.0
U199,D044,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
U016,D038,stormy,18.3,morning,8,5,casual,stormy_18_morning_casual,view,0.0
U477,D083,snowy,-2.1,afternoon,16,2,casual,snowy_-2_afternoon_casual,view,0.0
U315,D029,rainy,12.0,evening,18,0,social,rainy_12_evening_social,view,0.0
U264,D098,cloudy,17.3,afternoon,15,3,recovery,cloudy_17_afternoon_recovery,view,0.0
U181,D094,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U244,D057,snowy,-3.2,morning,9,1,business,snowy_-3_morning_business,view,0.0
U231,D063,cloudy,17.3,afternoon,15,3,recovery,cloudy_17_afternoon_recovery,view,0.0
U388,D117,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,view,0.0
U367,D072,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U037,D071,cloudy,17.3,afternoon,15,3,recovery,cloudy_17_afternoon_recovery,view,0.0
U490,D079,snowy,-2.5,morning,7,2,casual,snowy_-2_morning_casual,view,0.0
U398,D099,stormy,18.3,morning,8,5,casual,stormy_18_morning_casual,view,0.0
U209,D013,sunny,26.1,evening,22,1,recovery,sunny_26_evening_recovery,rate,1.1
U496,D074,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,view,0.0
U397,D085,snowy,0.6,afternoon,14,0,pairing,snowy_1_afternoon_pairing,rate,4.1
U182,D041,snowy,0.6,afternoon,14,0,pairing,snowy_1_afternoon_pairing,view,0.0
U178,D118,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,view,0.0
U227,D100,cloudy,18.2,afternoon,17,1,business,cloudy_18_afternoon_business,view,0.0
U141,D076,cloudy,16.7,morning,8,4,business,cloudy_17_morning_business,view,0.0
U349,D077,snowy,-2.5,morning,7,2,casual,snowy_-2_morning_casual,purchase,1.0
U418,D019,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,view,0.0
U161,D027,cloudy,14.1,evening,23,6,business,cloudy_14_evening_business,view,0.0
U467,D057,sunny,23.4,evening,18,0,pairing,sunny_23_evening_pairing,view,0.0
U363,D079,cloudy,17.3,afternoon,15,3,recovery,cloudy_17_afternoon_recovery,view,0.0
U294,D019,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U260,D058,stormy,15.1,morning,10,6,social,stormy_15_morning_social,view,0.0
U233,D113,stormy,16.3,morning,11,5,pairing,stormy_16_morning_pairing,purchase,1.0
U485,D004,stormy,15.1,morning,10,6,social,stormy_15_morning_social,view,0.0
U489,D053,snowy,-2.5,morning,7,2,casual,snowy_-2_morning_casual,view,0.0
U233,D060,sunny,21.6,afternoon,17,3,recovery,sunny_22_afternoon_recovery,view,0.0
U004,D085,snowy,-4.2,evening,22,6,business,snowy_-4_evening_business,view,0.0
U407,D104,sunny,21.0,morning,10,2,recovery,sunny_21_morning_recovery,view,0.0
U123,D041,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U300,D102,cloudy,14.1,evening,23,6,business,cloudy_14_evening_business,view,0.0
U373,D095,snowy,4.5,afternoon,16,4,social,snowy_5_afternoon_social,view,0.0
U222,D082,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,view,0.0
U168,D058,snowy,-4.5,afternoon,13,4,social,snowy_-5_afternoon_social,view,0.0
U472,D016,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,view,0.0
U016,D080,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,view,0.0
U163,D059,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,view,0.0
U301,D082,cloudy,14.1,evening,23,6,business,cloudy_14_evening_business,view,0.0
U493,D030,snowy,0.6,afternoon,14,0,pairing,snowy_1_afternoon_pairing,purchase,1.0
U091,D091,cloudy,19.5,morning,10,1,celebration,cloudy_19_morning_celebration,view,0.0
U174,D006,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,view,0.0
U007,D006,rainy,9.4,evening,20,2,business,rainy_9_evening_business,view,0.0
U248,D038,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U031,D037,stormy,18.3,morning,8,5,casual,stormy_18_morning_casual,view,0.0
U064,D076,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U361,D038,rainy,7.0,afternoon,16,2,social,rainy_7_afternoon_social,view,0.0
U246,D012,stormy,16.3,morning,11,5,pairing,stormy_16_morning_pairing,view,0.0
U381,D080,cloudy,13.9,afternoon,12,5,casual,cloudy_14_afternoon_casual,view,0.0
U494,D116,stormy,12.8,evening,22,2,casual,stormy_13_evening_casual,view,0.0
U408,D082,cloudy,12.4,evening,18,6,pairing,cloudy_12_evening_pairing,view,0.0
U386,D015,stormy,18.3,morning,8,5,casual,stormy_18_morning_casual,view,0.0
U049,D112,snowy,0.3,morning,7,0,business,snowy_0_morning_business,view,0.0
U372,D094,snowy,0.3,morning,7,0,business,snowy_0_morning_business,view,0.0
U316,D093,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U396,D113,snowy,0.6,afternoon,14,0,pairing,snowy_1_afternoon_pairing,view,0.0
U198,D051,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U405,D024,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,view,0.0
U406,D004,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U485,D120,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,view,0.0
U117,D110,sunny,26.1,evening,22,1,recovery,sunny_26_evening_recovery,view,0.0
U432,D099,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,view,0.0
U055,D037,rainy,14.4,morning,11,1,recovery,rainy_14_morning_recovery,view,0.0
U403,D079,cloudy,13.9,afternoon,12,5,casual,cloudy_14_afternoon_casual,view,0.0
U204,D083,sunny,26.1,evening,22,1,recovery,sunny_26_evening_recovery,view,0.0
U311,D028,sunny,21.6,afternoon,17,3,recovery,sunny_22_afternoon_recovery,view,0.0
U189,D075,sunny,29.6,afternoon,16,0,recovery,sunny_30_afternoon_recovery,view,0.0
U106,D023,rainy,8.4,evening,21,1,casual,rainy_8_evening_casual,view,0.0
U267,D066,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U177,D015,sunny,23.4,evening,18,0,pairing,sunny_23_evening_pairing,view,0.0
U471,D060,cloudy,16.7,morning,8,4,business,cloudy_17_morning_business,view,0.0
U464,D042,sunny,21.6,afternoon,17,3,recovery,sunny_22_afternoon_recovery,rate,1.2
U477,D005,cloudy,18.7,morning,8,3,business,cloudy_19_morning_business,rate,2.6
U294,D044,rainy,7.0,afternoon,16,2,social,rainy_7_afternoon_social,view,0.0
U340,D107,snowy,0.3,morning,7,0,business,snowy_0_morning_business,view,0.0
U163,D046,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,view,0.0
U207,D055,sunny,29.6,afternoon,16,0,recovery,sunny_30_afternoon_recovery,view,0.0
U029,D069,snowy,0.3,morning,7,0,business,snowy_0_morning_business,view,0.0
U263,D117,snowy,-2.1,afternoon,16,2,casual,snowy_-2_afternoon_casual,view,0.0
U268,D012,stormy,12.8,evening,22,2,casual,stormy_13_evening_casual,view,0.0
U437,D070,sunny,21.0,morning,10,2,recovery,sunny_21_morning_recovery,view,0.0
U224,D047,rainy,9.4,evening,20,2,business,rainy_9_evening_business,view,0.0
U451,D043,snowy,-2.1,afternoon,16,2,casual,snowy_-2_afternoon_casual,view,0.0
U233,D039,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,view,0.0
U037,D041,rainy,9.4,evening,20,2,business,rainy_9_evening_business,rate,1.9
U402,D025,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
U258,D083,rainy,13.9,evening,20,3,recovery,rainy_14_evening_recovery,view,0.0
U053,D019,stormy,15.1,morning,10,6,social,stormy_15_morning_social,view,0.0
U051,D111,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U458,D120,rainy,8.4,evening,21,1,casual,rainy_8_evening_casual,view,0.0
U050,D075,stormy,18.3,morning,8,5,casual,stormy_18_morning_casual,view,0.0
U048,D056,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,view,0.0
U215,D114,stormy,12.8,evening,22,2,casual,stormy_13_evening_casual,view,0.0
U389,D003,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,view,0.0
U114,D020,cloudy,19.5,morning,10,1,celebration,cloudy_19_morning_celebration,view,0.0
U033,D005,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,view,0.0
U026,D108,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U238,D018,snowy,-2.1,afternoon,16,2,casual,snowy_-2_afternoon_casual,view,0.0
U027,D049,sunny,29.6,afternoon,16,0,recovery,sunny_30_afternoon_recovery,view,0.0
U461,D052,sunny,26.1,evening,22,1,recovery,sunny_26_evening_recovery,view,0.0
U019,D095,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U332,D106,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,rate,1.1
U380,D116,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,rate,1.7
U325,D056,stormy,15.1,morning,10,6,social,stormy_15_morning_social,view,0.0
U041,D082,cloudy,18.2,afternoon,17,1,business,cloudy_18_afternoon_business,view,0.0
U295,D080,stormy,16.3,morning,11,5,pairing,stormy_16_morning_pairing,view,0.0
U458,D058,stormy,16.2,afternoon,17,0,casual,stormy_16_afternoon_casual,view,0.0
U318,D053,cloudy,14.1,evening,23,6,business,cloudy_14_evening_business,view,0.0
U418,D014,sunny,22.3,morning,11,4,pairing,sunny_22_morning_pairing,view,0.0
U060,D042,stormy,18.3,morning,8,5,casual,stormy_18_morning_casual,view,0.0
U147,D088,snowy,4.5,afternoon,16,4,social,snowy_5_afternoon_social,view,0.0
U303,D014,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U242,D032,rainy,12.0,evening,18,0,social,rainy_12_evening_social,view,0.0
U124,D017,cloudy,18.7,morning,8,3,business,cloudy_19_morning_business,view,0.0
U447,D015,rainy,9.4,evening,20,2,business,rainy_9_evening_business,view,0.0
U138,D071,rainy,9.4,evening,20,2,business,rainy_9_evening_business,view,0.0
U273,D111,rainy,12.0,evening,18,0,social,rainy_12_evening_social,view,0.0
U003,D115,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U350,D046,sunny,22.3,morning,11,4,pairing,sunny_22_morning_pairing,view,0.0
U247,D076,sunny,23.4,evening,18,0,pairing,sunny_23_evening_pairing,view,0.0
U229,D072,cloudy,19.5,morning,10,1,celebration,cloudy_19_morning_celebration,rate,2.9
U367,D058,rainy,10.1,morning,9,5,business,rainy_10_morning_business,view,0.0
U312,D042,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,view,0.0
U427,D034,cloudy,19.5,morning,10,1,celebration,cloudy_19_morning_celebration,rate,3.7
U306,D082,cloudy,19.5,morning,10,1,celebration,cloudy_19_morning_celebration,view,0.0
U422,D003,cloudy,18.7,morning,8,3,business,cloudy_19_morning_business,view,0.0
U163,D036,cloudy,18.2,afternoon,17,1,business,cloudy_18_afternoon_business,view,0.0
U153,D064,stormy,16.3,morning,11,5,pairing,stormy_16_morning_pairing,view,0.0
U326,D075,snowy,4.5,afternoon,16,4,social,snowy_5_afternoon_social,view,0.0
U098,D104,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,view,0.0
U103,D106,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U364,D021,sunny,33.7,afternoon,14,3,celebration,sunny_34_afternoon_celebration,view,0.0
U483,D059,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,view,0.0
U440,D108,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,view,0.0
U226,D034,stormy,10.7,afternoon,12,0,casual,stormy_11_afternoon_casual,view,0.0
U066,D100,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,rate,2.6
U218,D045,stormy,15.1,morning,10,6,social,stormy_15_morning_social,view,0.0
U221,D051,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,rate,4.1
U139,D027,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U220,D092,cloudy,14.1,evening,23,6,business,cloudy_14_evening_business,view,0.0
U183,D070,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
U034,D057,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U102,D064,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U070,D033,sunny,22.3,morning,11,4,pairing,sunny_22_morning_pairing,view,0.0
U055,D107,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U348,D053,stormy,12.8,evening,22,2,casual,stormy_13_evening_casual,view,0.0
U025,D081,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U363,D034,rainy,8.4,evening,21,1,casual,rainy_8_evening_casual,view,0.0
U385,D071,sunny,26.1,evening,22,1,recovery,sunny_26_evening_recovery,view,0.0
U211,D097,stormy,15.1,morning,10,6,social,stormy_15_morning_social,view,0.0
U241,D042,cloudy,12.4,evening,18,6,pairing,cloudy_12_evening_pairing,view,0.0
U227,D059,sunny,33.7,afternoon,14,3,celebration,sunny_34_afternoon_celebration,view,0.0
U021,D060,stormy,15.1,morning,10,6,social,stormy_15_morning_social,view,0.0
U451,D010,snowy,-3.2,morning,9,1,business,snowy_-3_morning_business,view,0.0
U446,D061,rainy,12.0,evening,18,0,social,rainy_12_evening_social,view,0.0
U140,D083,stormy,16.3,morning,11,5,pairing,stormy_16_morning_pairing,rate,2.6
U050,D010,snowy,-4.2,evening,22,6,business,snowy_-4_evening_business,view,0.0
U385,D043,cloudy,19.5,morning,10,1,celebration,cloudy_19_morning_celebration,view,0.0
U474,D104,sunny,26.1,evening,22,1,recovery,sunny_26_evening_recovery,view,0.0
U142,D041,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
U449,D046,sunny,26.1,evening,22,1,recovery,sunny_26_evening_recovery,view,0.0
U028,D083,snowy,4.5,afternoon,16,4,social,snowy_5_afternoon_social,rate,2.8
U370,D106,stormy,16.2,afternoon,17,0,casual,stormy_16_afternoon_casual,view,0.0
U080,D120,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,view,0.0
U035,D003,rainy,14.4,morning,11,1,recovery,rainy_14_morning_recovery,view,0.0
U489,D003,stormy,10.7,afternoon,12,0,casual,stormy_11_afternoon_casual,view,0.0
U074,D111,snowy,4.5,afternoon,16,4,social,snowy_5_afternoon_social,view,0.0
U374,D053,rainy,13.9,evening,20,3,recovery,rainy_14_evening_recovery,view,0.0
U387,D007,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,view,0.0
U218,D069,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U168,D114,snowy,-4.2,evening,22,6,business,snowy_-4_evening_business,view,0.0
U234,D087,stormy,18.3,morning,8,5,casual,stormy_18_morning_casual,view,0.0
U333,D104,cloudy,18.7,morning,8,3,business,cloudy_19_morning_business,view,0.0
U049,D115,rainy,12.0,evening,18,0,social,rainy_12_evening_social,rate,4.3
U137,D033,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,view,0.0
U039,D114,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U409,D114,rainy,12.0,evening,18,0,social,rainy_12_evening_social,view,0.0
U469,D010,sunny,22.3,morning,11,4,pairing,sunny_22_morning_pairing,rate,1.0
U156,D120,sunny,22.3,morning,11,4,pairing,sunny_22_morning_pairing,view,0.0
U062,D030,stormy,16.3,morning,11,5,pairing,stormy_16_morning_pairing,view,0.0
U453,D102,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
U228,D003,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,view,0.0
U048,D061,snowy,0.6,afternoon,14,0,pairing,snowy_1_afternoon_pairing,view,0.0
U105,D113,snowy,-3.2,morning,9,1,business,snowy_-3_morning_business,view,0.0
U206,D018,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U340,D023,stormy,16.2,afternoon,17,0,casual,stormy_16_afternoon_casual,view,0.0
U302,D066,rainy,12.0,evening,18,0,social,rainy_12_evening_social,view,0.0
U193,D012,cloudy,19.5,morning,10,1,celebration,cloudy_19_morning_celebration,view,0.0
U183,D106,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U179,D048,stormy,10.7,afternoon,12,0,casual,stormy_11_afternoon_casual,view,0.0
U028,D067,stormy,16.2,afternoon,17,0,casual,stormy_16_afternoon_casual,view,0.0
U399,D081,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U413,D068,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,view,0.0
U358,D068,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U146,D064,cloudy,18.7,morning,8,3,business,cloudy_19_morning_business,view,0.0
U229,D012,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U375,D036,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,view,0.0
U086,D060,cloudy,18.7,morning,8,3,business,cloudy_19_morning_business,view,0.0
U080,D058,stormy,16.2,afternoon,17,0,casual,stormy_16_afternoon_casual,view,0.0
U497,D102,stormy,18.3,morning,8,5,casual,stormy_18_morning_casual,view,0.0
U025,D001,sunny,23.4,evening,18,0,pairing,sunny_23_evening_pairing,view,0.0
U324,D115,stormy,16.2,afternoon,17,0,casual,stormy_16_afternoon_casual,view,0.0
U272,D054,snowy,-2.1,afternoon,16,2,casual,snowy_-2_afternoon_casual,view,0.0
U125,D099,snowy,-2.1,afternoon,16,2,casual,snowy_-2_afternoon_casual,view,0.0
U351,D095,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,view,0.0
U228,D016,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
U212,D118,cloudy,13.9,afternoon,12,5,casual,cloudy_14_afternoon_casual,view,0.0
U031,D050,snowy,-4.5,afternoon,13,4,social,snowy_-5_afternoon_social,view,0.0
U166,D038,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,view,0.0
U020,D099,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U487,D089,sunny,29.6,afternoon,16,0,recovery,sunny_30_afternoon_recovery,view,0.0
U072,D054,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,rate,2.5
U251,D101,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U098,D034,stormy,12.8,evening,22,2,casual,stormy_13_evening_casual,view,0.0
U222,D119,stormy,15.1,morning,10,6,social,stormy_15_morning_social,view,0.0
U088,D105,cloudy,19.5,morning,10,1,celebration,cloudy_19_morning_celebration,view,0.0
U026,D023,rainy,9.4,evening,20,2,business,rainy_9_evening_business,view,0.0
U030,D023,rainy,13.9,evening,20,3,recovery,rainy_14_evening_recovery,purchase,1.0
U125,D095,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,view,0.0
U171,D107,cloudy,18.2,afternoon,17,1,business,cloudy_18_afternoon_business,view,0.0
U181,D087,snowy,-2.5,morning,7,2,casual,snowy_-2_morning_casual,view,0.0
U037,D061,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,view,0.0
U437,D012,snowy,-2.5,morning,7,2,casual,snowy_-2_morning_casual,rate,4.7
U038,D024,cloudy,18.2,afternoon,17,1,business,cloudy_18_afternoon_business,view,0.0
U449,D057,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,view,0.0
U114,D045,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U500,D096,sunny,29.6,afternoon,16,0,recovery,sunny_30_afternoon_recovery,view,0.0
U207,D006,rainy,9.4,evening,20,2,business,rainy_9_evening_business,purchase,1.0
U303,D093,cloudy,18.2,afternoon,17,1,business,cloudy_18_afternoon_business,view,0.0
U032,D003,sunny,33.7,afternoon,14,3,celebration,sunny_34_afternoon_celebration,view,0.0
U166,D004,snowy,-4.5,afternoon,13,4,social,snowy_-5_afternoon_social,view,0.0
U344,D102,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
