user_id,skill_id,proficiency_level,experience_years,last_updated
36,158,2,4,2024-05-07 11:19:14.594672
40,82,1,15,2024-05-08 11:19:14.594672
48,94,2,15,2024-05-09 11:19:14.594672
12,180,2,16,2024-05-10 11:19:14.594672
33,31,2,8,2024-05-11 11:19:14.594672
44,65,3,2,2024-05-12 11:19:14.594672
21,186,1,19,2024-05-13 11:19:14.594672
22,115,4,12,2024-05-14 11:19:14.594672
2,137,2,2,2024-05-15 11:19:14.594672
41,129,1,6,2024-05-16 11:19:14.594672
33,193,5,5,2024-05-17 11:19:14.594672
31,59,2,8,2024-05-18 11:19:14.594672
44,16,2,11,2024-05-19 11:19:14.594672
48,95,4,14,2024-05-20 11:19:14.594672
20,143,3,19,2024-05-21 11:19:14.594672
45,15,3,2,2024-05-22 11:19:14.594672
43,45,2,9,2024-05-23 11:19:14.594672
20,166,1,0,2024-05-24 11:19:14.594672
43,158,5,18,2024-05-25 11:19:14.594672
10,106,5,18,2024-05-26 11:19:14.594672
38,87,1,12,2024-05-27 11:19:14.594672
3,128,2,11,2024-05-28 11:19:14.594672
0,138,5,0,2024-05-29 11:19:14.594672
27,118,3,18,2024-05-30 11:19:14.594672
23,84,1,15,2024-05-31 11:19:14.594672
34,3,4,14,2024-06-01 11:19:14.594672
12,70,2,15,2024-06-02 11:19:14.594672
46,153,1,10,2024-06-03 11:19:14.594672
33,110,5,5,2024-06-04 11:19:14.594672
10,49,2,10,2024-06-05 11:19:14.594672
35,139,3,2,2024-06-06 11:19:14.594672
16,94,2,14,2024-06-07 11:19:14.594672
34,91,2,0,2024-06-08 11:19:14.594672
17,64,3,6,2024-06-09 11:19:14.594672
39,46,3,0,2024-06-10 11:19:14.594672
21,180,2,16,2024-06-11 11:19:14.594672
23,105,3,8,2024-06-12 11:19:14.594672
18,198,1,12,2024-06-13 11:19:14.594672
36,129,3,10,2024-06-14 11:19:14.594672
38,105,3,19,2024-06-15 11:19:14.594672
20,23,2,5,2024-06-16 11:19:14.594672
7,3,1,0,2024-06-17 11:19:14.594672
27,107,4,6,2024-06-18 11:19:14.594672
4,18,4,11,2024-06-19 11:19:14.594672
16,153,5,19,2024-06-20 11:19:14.594672
36,39,3,18,2024-06-21 11:19:14.594672
35,49,3,16,2024-06-22 11:19:14.594672
18,170,1,3,2024-06-23 11:19:14.594672
26,74,4,2,2024-06-24 11:19:14.594672
33,194,5,0,2024-06-25 11:19:14.594672
10,11,1,17,2024-06-26 11:19:14.594672
44,194,3,14,2024-06-27 11:19:14.594672
46,26,4,7,2024-06-28 11:19:14.594672
11,112,5,0,2024-06-29 11:19:14.594672
20,181,2,19,2024-06-30 11:19:14.594672
10,193,4,13,2024-07-01 11:19:14.594672
38,48,5,3,2024-07-02 11:19:14.594672
27,143,1,4,2024-07-03 11:19:14.594672
4,129,2,12,2024-07-04 11:19:14.594672
16,59,5,14,2024-07-05 11:19:14.594672
19,181,5,5,2024-07-06 11:19:14.594672
40,29,3,0,2024-07-07 11:19:14.594672
45,83,4,18,2024-07-08 11:19:14.594672
11,165,3,12,2024-07-09 11:19:14.594672
5,27,2,5,2024-07-10 11:19:14.594672
16,24,5,14,2024-07-11 11:19:14.594672
18,95,3,15,2024-07-12 11:19:14.594672
25,124,4,15,2024-07-13 11:19:14.594672
47,9,2,9,2024-07-14 11:19:14.594672
43,187,1,8,2024-07-15 11:19:14.594672
43,41,3,8,2024-07-16 11:19:14.594672
31,39,2,16,2024-07-17 11:19:14.594672
5,76,1,16,2024-07-18 11:19:14.594672
35,104,3,16,2024-07-19 11:19:14.594672
37,117,2,11,2024-07-20 11:19:14.594672
10,41,2,12,2024-07-21 11:19:14.594672
32,46,3,11,2024-07-22 11:19:14.594672
23,164,2,13,2024-07-23 11:19:14.594672
22,21,5,9,2024-07-24 11:19:14.594672
14,184,3,18,2024-07-25 11:19:14.594672
26,106,2,1,2024-07-26 11:19:14.594672
10,26,1,3,2024-07-27 11:19:14.594672
49,40,1,18,2024-07-28 11:19:14.594672
16,79,5,6,2024-07-29 11:19:14.594672
13,161,3,14,2024-07-30 11:19:14.594672
26,159,2,14,2024-07-31 11:19:14.594672
17,88,2,5,2024-08-01 11:19:14.594672
27,65,1,2,2024-08-02 11:19:14.594672
46,11,5,5,2024-08-03 11:19:14.594672
46,167,1,15,2024-08-04 11:19:14.594672
3,72,1,1,2024-08-05 11:19:14.594672
6,75,5,6,2024-08-06 11:19:14.594672
44,89,3,10,2024-08-07 11:19:14.594672
34,9,2,6,2024-08-08 11:19:14.594672
47,95,3,3,2024-08-09 11:19:14.594672
8,175,4,19,2024-08-10 11:19:14.594672
7,19,4,6,2024-08-11 11:19:14.594672
44,38,4,3,2024-08-12 11:19:14.594672
16,59,5,11,2024-08-13 11:19:14.594672
16,65,1,4,2024-08-14 11:19:14.594672
48,64,3,18,2024-08-15 11:19:14.594672
32,178,2,4,2024-08-16 11:19:14.594672
31,123,4,18,2024-08-17 11:19:14.594672
7,163,3,2,2024-08-18 11:19:14.594672
18,151,4,10,2024-08-19 11:19:14.594672
37,154,4,6,2024-08-20 11:19:14.594672
2,129,2,16,2024-08-21 11:19:14.594672
4,158,5,8,2024-08-22 11:19:14.594672
12,56,1,8,2024-08-23 11:19:14.594672
46,77,5,9,2024-08-24 11:19:14.594672
45,193,3,12,2024-08-25 11:19:14.594672
30,28,5,14,2024-08-26 11:19:14.594672
15,14,3,4,2024-08-27 11:19:14.594672
49,11,3,2,2024-08-28 11:19:14.594672
31,100,1,7,2024-08-29 11:19:14.594672
21,155,2,19,2024-08-30 11:19:14.594672
28,83,1,9,2024-08-31 11:19:14.594672
21,124,5,12,2024-09-01 11:19:14.594672
42,102,3,2,2024-09-02 11:19:14.594672
2,23,4,7,2024-09-03 11:19:14.594672
9,148,4,8,2024-09-04 11:19:14.594672
41,137,3,11,2024-09-05 11:19:14.594672
20,109,1,10,2024-09-06 11:19:14.594672
15,77,2,1,2024-09-07 11:19:14.594672
11,100,1,17,2024-09-08 11:19:14.594672
1,145,3,8,2024-09-09 11:19:14.594672
40,141,3,1,2024-09-10 11:19:14.594672
23,161,2,1,2024-09-11 11:19:14.594672
34,127,5,2,2024-09-12 11:19:14.594672
29,57,5,15,2024-09-13 11:19:14.594672
29,75,2,18,2024-09-14 11:19:14.594672
46,149,5,3,2024-09-15 11:19:14.594672
34,197,4,17,2024-09-16 11:19:14.594672
18,35,5,19,2024-09-17 11:19:14.594672
49,172,5,17,2024-09-18 11:19:14.594672
7,163,5,9,2024-09-19 11:19:14.594672
25,21,4,10,2024-09-20 11:19:14.594672
48,126,5,16,2024-09-21 11:19:14.594672
39,79,4,19,2024-09-22 11:19:14.594672
6,188,2,15,2024-09-23 11:19:14.594672
29,99,1,19,2024-09-24 11:19:14.594672
6,183,2,12,2024-09-25 11:19:14.594672
2,95,1,1,2024-09-26 11:19:14.594672
0,160,2,1,2024-09-27 11:19:14.594672
35,172,1,13,2024-09-28 11:19:14.594672
24,163,1,3,2024-09-29 11:19:14.594672
36,147,3,16,2024-09-30 11:19:14.594672
0,17,1,12,2024-10-01 11:19:14.594672
14,37,1,3,2024-10-02 11:19:14.594672
36,194,3,2,2024-10-03 11:19:14.594672
12,150,5,11,2024-10-04 11:19:14.594672
39,108,5,7,2024-10-05 11:19:14.594672
7,122,3,1,2024-10-06 11:19:14.594672
4,143,4,5,2024-10-07 11:19:14.594672
8,186,1,9,2024-10-08 11:19:14.594672
0,196,1,11,2024-10-09 11:19:14.594672
35,195,3,9,2024-10-10 11:19:14.594672
34,148,3,9,2024-10-11 11:19:14.594672
1,103,4,2,2024-10-12 11:19:14.594672
39,197,5,19,2024-10-13 11:19:14.594672
22,139,2,9,2024-10-14 11:19:14.594672
8,143,5,8,2024-10-15 11:19:14.594672
33,80,1,19,2024-10-16 11:19:14.594672
45,86,3,18,2024-10-17 11:19:14.594672
13,141,4,13,2024-10-18 11:19:14.594672
3,60,5,1,2024-10-19 11:19:14.594672
29,198,4,4,2024-10-20 11:19:14.594672
30,45,5,19,2024-10-21 11:19:14.594672
37,31,1,7,2024-10-22 11:19:14.594672
10,14,2,6,2024-10-23 11:19:14.594672
34,43,4,5,2024-10-24 11:19:14.594672
7,144,4,10,2024-10-25 11:19:14.594672
2,168,2,11,2024-10-26 11:19:14.594672
13,53,4,17,2024-10-27 11:19:14.594672
12,43,4,18,2024-10-28 11:19:14.594672
44,97,5,9,2024-10-29 11:19:14.594672
31,4,5,13,2024-10-30 11:19:14.594672
33,108,2,2,2024-10-31 11:19:14.594672
44,26,1,17,2024-11-01 11:19:14.594672
18,115,4,14,2024-11-02 11:19:14.594672
37,86,1,5,2024-11-03 11:19:14.594672
15,103,2,9,2024-11-04 11:19:14.594672
1,122,2,11,2024-11-05 11:19:14.594672
39,78,5,6,2024-11-06 11:19:14.594672
16,42,4,16,2024-11-07 11:19:14.594672
33,96,3,0,2024-11-08 11:19:14.594672
41,30,2,17,2024-11-09 11:19:14.594672
15,98,4,14,2024-11-10 11:19:14.594672
37,16,1,18,2024-11-11 11:19:14.594672
1,82,5,0,2024-11-12 11:19:14.594672
1,109,1,4,2024-11-13 11:19:14.594672
25,181,2,14,2024-11-14 11:19:14.594672
12,189,2,2,2024-11-15 11:19:14.594672
46,31,1,0,2024-11-16 11:19:14.594672
30,167,2,7,2024-11-17 11:19:14.594672
33,140,4,11,2024-11-18 11:19:14.594672
38,34,2,18,2024-11-19 11:19:14.594672
2,132,5,11,2024-11-20 11:19:14.594672
7,28,4,12,2024-11-21 11:19:14.594672
22,69,3,0,2024-11-22 11:19:14.594672
13,152,2,18,2024-11-23 11:19:14.594672
26,94,2,5,2024-11-24 11:19:14.594672
28,21,5,7,2024-11-25 11:19:14.594672
38,193,5,3,2024-11-26 11:19:14.594672
38,172,1,4,2024-11-27 11:19:14.594672
0,68,1,6,2024-11-28 11:19:14.594672
16,88,1,3,2024-11-29 11:19:14.594672
40,71,5,19,2024-11-30 11:19:14.594672
29,128,1,3,2024-12-01 11:19:14.594672
12,171,1,14,2024-12-02 11:19:14.594672
20,86,3,4,2024-12-03 11:19:14.594672
18,95,1,8,2024-12-04 11:19:14.594672
18,74,2,1,2024-12-05 11:19:14.594672
24,166,5,6,2024-12-06 11:19:14.594672
21,53,4,16,2024-12-07 11:19:14.594672
30,87,3,15,2024-12-08 11:19:14.594672
16,156,5,16,2024-12-09 11:19:14.594672
22,53,5,19,2024-12-10 11:19:14.594672
31,15,2,1,2024-12-11 11:19:14.594672
9,98,1,10,2024-12-12 11:19:14.594672
9,19,2,1,2024-12-13 11:19:14.594672
35,45,1,0,2024-12-14 11:19:14.594672
7,194,1,1,2024-12-15 11:19:14.594672
19,192,5,8,2024-12-16 11:19:14.594672
31,126,1,1,2024-12-17 11:19:14.594672
49,57,3,14,2024-12-18 11:19:14.594672
13,180,3,9,2024-12-19 11:19:14.594672
49,110,3,14,2024-12-20 11:19:14.594672
27,128,5,9,2024-12-21 11:19:14.594672
45,80,2,16,2024-12-22 11:19:14.594672
23,193,4,8,2024-12-23 11:19:14.594672
14,156,1,17,2024-12-24 11:19:14.594672
21,83,4,3,2024-12-25 11:19:14.594672
29,69,2,8,2024-12-26 11:19:14.594672
3,7,2,15,2024-12-27 11:19:14.594672
12,28,5,3,2024-12-28 11:19:14.594672
22,111,3,15,2024-12-29 11:19:14.594672
7,178,3,18,2024-12-30 11:19:14.594672
17,160,2,0,2024-12-31 11:19:14.594672
11,130,5,5,2025-01-01 11:19:14.594672
30,187,5,9,2025-01-02 11:19:14.594672
13,162,1,15,2025-01-03 11:19:14.594672
33,196,3,3,2025-01-04 11:19:14.594672
17,107,2,12,2025-01-05 11:19:14.594672
33,108,4,15,2025-01-06 11:19:14.594672
10,19,3,19,2025-01-07 11:19:14.594672
40,72,1,5,2025-01-08 11:19:14.594672
11,166,5,10,2025-01-09 11:19:14.594672
48,3,2,2,2025-01-10 11:19:14.594672
14,18,3,19,2025-01-11 11:19:14.594672
30,101,4,9,2025-01-12 11:19:14.594672
48,172,1,0,2025-01-13 11:19:14.594672
28,170,1,19,2025-01-14 11:19:14.594672
25,140,3,10,2025-01-15 11:19:14.594672
17,140,4,11,2025-01-16 11:19:14.594672
31,187,1,13,2025-01-17 11:19:14.594672
21,184,2,7,2025-01-18 11:19:14.594672
37,85,1,10,2025-01-19 11:19:14.594672
16,51,4,3,2025-01-20 11:19:14.594672
22,110,5,6,2025-01-21 11:19:14.594672
23,180,5,9,2025-01-22 11:19:14.594672
49,108,3,18,2025-01-23 11:19:14.594672
7,85,4,3,2025-01-24 11:19:14.594672
40,42,1,1,2025-01-25 11:19:14.594672
5,199,1,17,2025-01-26 11:19:14.594672
4,199,5,13,2025-01-27 11:19:14.594672
43,41,5,15,2025-01-28 11:19:14.594672
28,89,2,10,2025-01-29 11:19:14.594672
27,114,5,9,2025-01-30 11:19:14.594672
10,25,2,16,2025-01-31 11:19:14.594672
0,150,1,13,2025-02-01 11:19:14.594672
42,42,2,3,2025-02-02 11:19:14.594672
18,76,2,18,2025-02-03 11:19:14.594672
8,155,3,1,2025-02-04 11:19:14.594672
26,136,5,6,2025-02-05 11:19:14.594672
33,19,2,8,2025-02-06 11:19:14.594672
43,183,1,18,2025-02-07 11:19:14.594672
3,38,4,15,2025-02-08 11:19:14.594672
35,178,2,15,2025-02-09 11:19:14.594672
17,11,5,17,2025-02-10 11:19:14.594672
14,182,3,10,2025-02-11 11:19:14.594672
12,10,1,6,2025-02-12 11:19:14.594672
18,153,3,8,2025-02-13 11:19:14.594672
48,41,4,3,2025-02-14 11:19:14.594672
5,154,2,12,2025-02-15 11:19:14.594672
47,10,2,3,2025-02-16 11:19:14.594672
11,37,5,18,2025-02-17 11:19:14.594672
36,97,2,1,2025-02-18 11:19:14.594672
16,170,1,8,2025-02-19 11:19:14.594672
22,18,4,11,2025-02-20 11:19:14.594672
25,191,3,1,2025-02-21 11:19:14.594672
28,133,4,5,2025-02-22 11:19:14.594672
32,173,2,4,2025-02-23 11:19:14.594672
26,115,3,4,2025-02-24 11:19:14.594672
24,112,5,19,2025-02-25 11:19:14.594672
9,169,4,4,2025-02-26 11:19:14.594672
46,64,3,3,2025-02-27 11:19:14.594672
22,98,3,8,2025-02-28 11:19:14.594672
20,71,3,9,2025-03-01 11:19:14.594672
20,186,1,15,2025-03-02 11:19:14.594672
42,51,4,9,2025-03-03 11:19:14.594672
12,117,3,9,2025-03-04 11:19:14.594672
36,174,4,18,2025-03-05 11:19:14.594672
32,119,3,9,2025-03-06 11:19:14.594672
23,6,5,5,2025-03-07 11:19:14.594672
43,10,5,16,2025-03-08 11:19:14.594672
10,102,5,4,2025-03-09 11:19:14.594672
16,60,2,5,2025-03-10 11:19:14.594672
3,67,3,14,2025-03-11 11:19:14.594672
46,152,2,18,2025-03-12 11:19:14.594672
24,139,4,17,2025-03-13 11:19:14.594672
29,153,2,3,2025-03-14 11:19:14.594672
8,101,4,7,2025-03-15 11:19:14.594672
20,109,4,15,2025-03-16 11:19:14.594672
19,139,4,18,2025-03-17 11:19:14.594672
18,170,2,19,2025-03-18 11:19:14.594672
18,50,3,2,2025-03-19 11:19:14.594672
11,116,2,9,2025-03-20 11:19:14.594672
36,164,3,1,2025-03-21 11:19:14.594672
41,45,3,3,2025-03-22 11:19:14.594672
16,52,4,5,2025-03-23 11:19:14.594672
36,87,2,10,2025-03-24 11:19:14.594672
47,120,3,13,2025-03-25 11:19:14.594672
38,12,5,15,2025-03-26 11:19:14.594672
27,88,3,18,2025-03-27 11:19:14.594672
40,124,5,1,2025-03-28 11:19:14.594672
34,117,2,16,2025-03-29 11:19:14.594672
46,53,2,8,2025-03-30 11:19:14.594672
47,184,2,16,2025-03-31 11:19:14.594672
17,115,3,14,2025-04-01 11:19:14.594672
13,117,1,6,2025-04-02 11:19:14.594672
34,3,3,18,2025-04-03 11:19:14.594672
43,74,3,2,2025-04-04 11:19:14.594672
40,48,4,0,2025-04-05 11:19:14.594672
6,6,4,3,2025-04-06 11:19:14.594672
40,109,3,17,2025-04-07 11:19:14.594672
12,121,5,7,2025-04-08 11:19:14.594672
17,10,4,18,2025-04-09 11:19:14.594672
36,91,3,5,2025-04-10 11:19:14.594672
12,181,1,0,2025-04-11 11:19:14.594672
35,172,5,7,2025-04-12 11:19:14.594672
30,22,2,0,2025-04-13 11:19:14.594672
1,27,3,18,2025-04-14 11:19:14.594672
15,110,3,10,2025-04-15 11:19:14.594672
8,56,5,14,2025-04-16 11:19:14.594672
8,25,4,10,2025-04-17 11:19:14.594672
37,152,4,18,2025-04-18 11:19:14.594672
10,53,4,9,2025-04-19 11:19:14.594672
21,28,2,11,2025-04-20 11:19:14.594672
32,96,5,0,2025-04-21 11:19:14.594672
35,163,5,6,2025-04-22 11:19:14.594672
44,13,4,16,2025-04-23 11:19:14.594672
22,77,4,9,2025-04-24 11:19:14.594672
44,34,1,5,2025-04-25 11:19:14.594672
44,29,1,16,2025-04-26 11:19:14.594672
33,91,3,17,2025-04-27 11:19:14.594672
8,16,3,4,2025-04-28 11:19:14.594672
23,194,5,17,2025-04-29 11:19:14.594672
7,157,5,16,2025-04-30 11:19:14.594672
6,92,2,15,2025-05-01 11:19:14.594672
35,172,2,7,2025-05-02 11:19:14.594672
17,78,1,12,2025-05-03 11:19:14.594672
2,109,3,15,2025-05-04 11:19:14.594672
27,178,1,10,2025-05-05 11:19:14.594672
5,101,1,5,2025-05-06 11:19:14.594672
43,105,3,2,2025-05-07 11:19:14.594672
43,46,2,0,2025-05-08 11:19:14.594672
20,180,3,17,2025-05-09 11:19:14.594672
27,63,4,4,2025-05-10 11:19:14.594672
39,165,4,12,2025-05-11 11:19:14.594672
0,63,4,9,2025-05-12 11:19:14.594672
35,86,5,4,2025-05-13 11:19:14.594672
20,6,2,13,2025-05-14 11:19:14.594672
42,21,2,16,2025-05-15 11:19:14.594672
34,80,5,0,2025-05-16 11:19:14.594672
12,168,1,1,2025-05-17 11:19:14.594672
48,73,4,6,2025-05-18 11:19:14.594672
9,137,4,9,2025-05-19 11:19:14.594672
43,184,1,19,2025-05-20 11:19:14.594672
46,134,3,6,2025-05-21 11:19:14.594672
9,124,3,15,2025-05-22 11:19:14.594672
45,49,2,4,2025-05-23 11:19:14.594672
12,51,5,11,2025-05-24 11:19:14.594672
36,160,2,16,2025-05-25 11:19:14.594672
37,0,3,15,2025-05-26 11:19:14.594672
23,180,1,19,2025-05-27 11:19:14.594672
1,187,2,15,2025-05-28 11:19:14.594672
21,161,4,18,2025-05-29 11:19:14.594672
16,3,4,14,2025-05-30 11:19:14.594672
35,144,1,11,2025-05-31 11:19:14.594672
13,131,3,9,2025-06-01 11:19:14.594672
9,170,4,1,2025-06-02 11:19:14.594672
34,3,4,6,2025-06-03 11:19:14.594672
24,0,5,12,2025-06-04 11:19:14.594672
2,70,2,2,2025-06-05 11:19:14.594672
46,177,3,14,2025-06-06 11:19:14.594672
37,188,2,0,2025-06-07 11:19:14.594672
16,34,3,2,2025-06-08 11:19:14.594672
11,7,4,9,2025-06-09 11:19:14.594672
23,151,5,14,2025-06-10 11:19:14.594672
28,35,2,5,2025-06-11 11:19:14.594672
42,177,4,19,2025-06-12 11:19:14.594672
24,122,3,14,2025-06-13 11:19:14.594672
35,42,2,6,2025-06-14 11:19:14.594672
25,26,2,4,2025-06-15 11:19:14.594672
37,31,4,3,2025-06-16 11:19:14.594672
0,77,2,17,2025-06-17 11:19:14.594672
19,120,5,2,2025-06-18 11:19:14.594672
27,145,5,16,2025-06-19 11:19:14.594672
15,155,4,17,2025-06-20 11:19:14.594672
46,156,3,17,2025-06-21 11:19:14.594672
16,15,4,1,2025-06-22 11:19:14.594672
39,98,5,12,2025-06-23 11:19:14.594672
27,46,1,14,2025-06-24 11:19:14.594672
11,186,1,4,2025-06-25 11:19:14.594672
26,30,2,2,2025-06-26 11:19:14.594672
41,3,2,4,2025-06-27 11:19:14.594672
46,164,1,4,2025-06-28 11:19:14.594672
29,16,5,4,2025-06-29 11:19:14.594672
40,38,2,2,2025-06-30 11:19:14.594672
33,47,4,2,2025-07-01 11:19:14.594672
36,173,4,19,2025-07-02 11:19:14.594672
5,175,5,17,2025-07-03 11:19:14.594672
6,38,2,19,2025-07-04 11:19:14.594672
31,131,4,3,2025-07-05 11:19:14.594672
31,29,2,0,2025-07-06 11:19:14.594672
24,157,2,15,2025-07-07 11:19:14.594672
32,21,4,7,2025-07-08 11:19:14.594672
6,65,1,16,2025-07-09 11:19:14.594672
11,107,4,7,2025-07-10 11:19:14.594672
15,11,5,6,2025-07-11 11:19:14.594672
15,35,3,7,2025-07-12 11:19:14.594672
42,17,4,11,2025-07-13 11:19:14.594672
35,89,2,15,2025-07-14 11:19:14.594672
12,180,2,11,2025-07-15 11:19:14.594672
6,198,4,18,2025-07-16 11:19:14.594672
35,0,3,9,2025-07-17 11:19:14.594672
46,126,4,6,2025-07-18 11:19:14.594672
8,185,3,11,2025-07-19 11:19:14.594672
31,89,3,19,2025-07-20 11:19:14.594672
10,86,5,4,2025-07-21 11:19:14.594672
7,89,2,15,2025-07-22 11:19:14.594672
32,133,2,8,2025-07-23 11:19:14.594672
22,69,3,6,2025-07-24 11:19:14.594672
24,43,2,19,2025-07-25 11:19:14.594672
7,199,1,13,2025-07-26 11:19:14.594672
44,151,3,10,2025-07-27 11:19:14.594672
21,85,2,6,2025-07-28 11:19:14.594672
3,18,1,9,2025-07-29 11:19:14.594672
39,100,5,8,2025-07-30 11:19:14.594672
2,145,2,3,2025-07-31 11:19:14.594672
28,94,1,15,2025-08-01 11:19:14.594672
40,100,4,9,2025-08-02 11:19:14.594672
28,29,4,18,2025-08-03 11:19:14.594672
33,169,1,16,2025-08-04 11:19:14.594672
33,32,3,8,2025-08-05 11:19:14.594672
27,11,3,12,2025-08-06 11:19:14.594672
12,117,2,0,2025-08-07 11:19:14.594672
14,93,4,1,2025-08-08 11:19:14.594672
22,154,3,12,2025-08-09 11:19:14.594672
43,166,3,8,2025-08-10 11:19:14.594672
25,136,4,6,2025-08-11 11:19:14.594672
3,148,5,15,2025-08-12 11:19:14.594672
25,75,3,18,2025-08-13 11:19:14.594672
39,28,1,6,2025-08-14 11:19:14.594672
8,160,2,5,2025-08-15 11:19:14.594672
4,189,3,17,2025-08-16 11:19:14.594672
31,116,3,18,2025-08-17 11:19:14.594672
19,14,5,10,2025-08-18 11:19:14.594672
49,1,1,11,2025-08-19 11:19:14.594672
10,179,2,9,2025-08-20 11:19:14.594672
14,116,3,12,2025-08-21 11:19:14.594672
31,171,2,11,2025-08-22 11:19:14.594672
27,181,4,9,2025-08-23 11:19:14.594672
21,17,3,19,2025-08-24 11:19:14.594672
40,2,3,17,2025-08-25 11:19:14.594672
16,134,4,3,2025-08-26 11:19:14.594672
25,170,5,4,2025-08-27 11:19:14.594672
43,165,3,4,2025-08-28 11:19:14.594672
6,164,2,11,2025-08-29 11:19:14.594672
41,185,1,2,2025-08-30 11:19:14.594672
25,160,2,7,2025-08-31 11:19:14.594672
24,107,5,1,2025-09-01 11:19:14.594672
9,186,1,17,2025-09-02 11:19:14.594672
44,94,2,8,2025-09-03 11:19:14.594672
18,121,2,12,2025-09-04 11:19:14.594672
10,10,4,6,2025-09-05 11:19:14.594672
12,67,5,9,2025-09-06 11:19:14.594672
7,122,4,8,2025-09-07 11:19:14.594672
39,195,1,14,2025-09-08 11:19:14.594672
3,112,4,4,2025-09-09 11:19:14.594672
46,97,5,11,2025-09-10 11:19:14.594672
30,92,3,0,2025-09-11 11:19:14.594672
27,21,3,11,2025-09-12 11:19:14.594672
10,193,1,5,2025-09-13 11:19:14.594672
42,171,3,18,2025-09-14 11:19:14.594672
0,126,4,18,2025-09-15 11:19:14.594672
48,133,1,15,2025-09-16 11:19:14.594672
46,169,5,18,2025-09-17 11:19:14.594672
37,24,1,2,2025-09-18 11:19:14.594672
23,184,1,9,2025-09-19 11:19:14.594672
46,84,2,17,2025-09-20 11:19:14.594672
30,54,2,12,2025-09-21 11:19:14.594672
40,143,1,17,2025-09-22 11:19:14.594672
45,94,3,2,2025-09-23 11:19:14.594672
49,141,2,2,2025-09-24 11:19:14.594672
25,166,5,11,2025-09-25 11:19:14.594672
48,155,4,19,2025-09-26 11:19:14.594672
49,178,2,6,2025-09-27 11:19:14.594672
4,118,1,7,2025-09-28 11:19:14.594672
19,176,3,8,2025-09-29 11:19:14.594672
40,8,4,13,2025-09-30 11:19:14.594672
10,185,2,4,2025-10-01 11:19:14.594672
32,172,3,18,2025-10-02 11:19:14.594672
49,149,3,15,2025-10-03 11:19:14.594672
37,159,3,11,2025-10-04 11:19:14.594672
26,196,1,3,2025-10-05 11:19:14.594672
33,196,5,7,2025-10-06 11:19:14.594672
14,41,3,6,2025-10-07 11:19:14.594672
31,52,4,14,2025-10-08 11:19:14.594672
20,186,2,5,2025-10-09 11:19:14.594672
45,73,4,4,2025-10-10 11:19:14.594672
4,38,1,13,2025-10-11 11:19:14.594672
5,121,1,12,2025-10-12 11:19:14.594672
37,14,4,9,2025-10-13 11:19:14.594672
21,198,5,17,2025-10-14 11:19:14.594672
17,156,1,3,2025-10-15 11:19:14.594672
13,122,1,7,2025-10-16 11:19:14.594672
9,110,4,10,2025-10-17 11:19:14.594672
45,130,1,16,2025-10-18 11:19:14.594672
12,82,5,17,2025-10-19 11:19:14.594672
30,9,5,10,2025-10-20 11:19:14.594672
29,91,5,15,2025-10-21 11:19:14.594672
2,28,2,11,2025-10-22 11:19:14.594672
29,34,5,12,2025-10-23 11:19:14.594672
5,5,5,15,2025-10-24 11:19:14.594672
28,139,2,0,2025-10-25 11:19:14.594672
7,110,3,15,2025-10-26 11:19:14.594672
43,37,1,14,2025-10-27 11:19:14.594672
44,76,5,5,2025-10-28 11:19:14.594672
42,92,1,11,2025-10-29 11:19:14.594672
43,146,4,7,2025-10-30 11:19:14.594672
32,66,1,6,2025-10-31 11:19:14.594672
16,135,2,1,2025-11-01 11:19:14.594672
47,7,1,11,2025-11-02 11:19:14.594672
10,121,1,13,2025-11-03 11:19:14.594672
12,83,1,15,2025-11-04 11:19:14.594672
49,174,3,10,2025-11-05 11:19:14.594672
10,131,3,19,2025-11-06 11:19:14.594672
30,178,4,8,2025-11-07 11:19:14.594672
27,84,2,9,2025-11-08 11:19:14.594672
43,194,1,16,2025-11-09 11:19:14.594672
5,44,1,11,2025-11-10 11:19:14.594672
40,135,1,5,2025-11-11 11:19:14.594672
15,86,1,18,2025-11-12 11:19:14.594672
3,15,3,10,2025-11-13 11:19:14.594672
34,76,4,8,2025-11-14 11:19:14.594672
47,194,5,5,2025-11-15 11:19:14.594672
25,8,2,15,2025-11-16 11:19:14.594672
11,59,1,19,2025-11-17 11:19:14.594672
10,77,4,15,2025-11-18 11:19:14.594672
36,76,5,5,2025-11-19 11:19:14.594672
24,70,4,4,2025-11-20 11:19:14.594672
17,14,3,3,2025-11-21 11:19:14.594672
18,70,5,1,2025-11-22 11:19:14.594672
22,101,4,5,2025-11-23 11:19:14.594672
37,168,3,8,2025-11-24 11:19:14.594672
17,21,4,16,2025-11-25 11:19:14.594672
25,151,4,13,2025-11-26 11:19:14.594672
5,112,5,6,2025-11-27 11:19:14.594672
3,171,3,18,2025-11-28 11:19:14.594672
43,0,1,0,2025-11-29 11:19:14.594672
28,9,2,19,2025-11-30 11:19:14.594672
33,109,5,14,2025-12-01 11:19:14.594672
16,199,3,17,2025-12-02 11:19:14.594672
42,183,4,2,2025-12-03 11:19:14.594672
42,112,3,17,2025-12-04 11:19:14.594672
15,49,2,1,2025-12-05 11:19:14.594672
1,11,2,9,2025-12-06 11:19:14.594672
33,88,1,10,2025-12-07 11:19:14.594672
7,187,1,2,2025-12-08 11:19:14.594672
12,153,2,6,2025-12-09 11:19:14.594672
